invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date,payment_id
107888,Body Care and Hygiene,Body Lotion,3,16.48,1,228,2020-09-27,2
107889,Skin Care,Sunscreen,2,26.47,17,434,2025-01-31,5
107890,Oral Care,Mouthwash,1,12.47,31,254,2023-06-12,4
107891,Skin Care,Face Wash,2,85.69,16,716,2020-07-03,6
107892,Skin Care,Lip Balm,3,69.82,49,485,2020-04-17,2
107893,Skin Care,Moisturizer,3,51.95,31,912,2024-09-11,9
107894,Skin Care,Lip Balm,4,15.82,30,976,2023-11-29,6
107895,Skin Care,Face Wash,1,83.21,43,217,2022-03-18,7
107896,Oral Care,Mouthwash,2,6.0,36,188,2024-06-05,5
107897,Body Care and Hygiene,Body Lotion,1,22.09,20,947,2023-11-21,3
107898,Skin Care,Moisturizer,3,23.77,9,315,2022-08-10,8
107899,Body Care and Hygiene,Deodorant,2,24.18,59,193,2023-12-19,6
107900,Body Care and Hygiene,Body Lotion,1,11.36,23,578,2023-06-03,7
107901,Body Care and Hygiene,Body Lotion,3,28.06,50,366,2025-01-15,7
107902,Skin Care,Face Wash,3,57.17,55,362,2024-11-19,3
107903,Skin Care,Lip Balm,4,46.74,46,675,2021-03-01,6
107904,Skin Care,Lip Balm,2,23.99,19,147,2021-09-27,1
107905,Skin Care,Sunscreen,2,19.76,28,319,2022-01-02,5
107906,Oral Care,Toothpaste,2,18.42,16,40,2020-11-20,5
107907,Hair Care,Conditioner,4,43.42,52,373,2021-06-09,10
107908,Hair Care,Shampoo,4,13.63,39,638,2023-12-12,4
107909,Oral Care,Mouthwash,1,18.55,2,388,2022-08-01,1
107910,Hair Care,Shampoo,1,17.78,47,552,2023-09-11,9
107911,Hair Care,Conditioner,2,14.49,34,487,2024-11-09,10
107912,Body Care and Hygiene,Deodorant,3,28.14,21,858,2025-01-23,9
107913,Body Care and Hygiene,Deodorant,3,11.76,22,205,2021-12-03,2
107914,Body Care and Hygiene,Body Lotion,4,27.63,20,593,2021-01-28,5
107915,Body Care and Hygiene,Hand Sanitizer,3,7.31,4,158,2024-06-27,3
107916,Skin Care,Moisturizer,2,18.92,5,183,2021-07-07,7
107917,Skin Care,Moisturizer,1,12.9,30,803,2022-12-14,7
107918,Body Care and Hygiene,Hand Sanitizer,1,6.08,51,87,2023-01-06,5
107919,Skin Care,Face Wash,1,88.59,58,56,2022-04-14,2
107920,Body Care and Hygiene,Hand Sanitizer,1,22.53,40,258,2020-07-08,9
107921,Body Care and Hygiene,Body Lotion,1,24.52,41,98,2024-09-26,8
107922,Body Care and Hygiene,Body Lotion,1,16.03,51,989,2021-01-23,9
107923,Body Care and Hygiene,Deodorant,3,26.5,57,330,2020-07-01,4
107924,Hair Care,Hair Oil,1,8.99,51,905,2024-12-02,7
107925,Skin Care,Moisturizer,2,79.6,15,318,2023-04-02,5
107926,Hair Care,Conditioner,1,10.32,4,302,2021-08-25,1
107927,Hair Care,Shampoo,2,30.76,58,169,2024-09-30,7
107928,Hair Care,Conditioner,1,39.88,57,656,2024-04-22,6
107929,Skin Care,Face Wash,3,41.06,15,697,2020-10-20,7
107930,Hair Care,Conditioner,3,13.37,38,763,2020-05-16,6
107931,Body Care and Hygiene,Body Lotion,3,20.31,5,772,2021-02-18,7
107932,Skin Care,Moisturizer,1,21.45,35,2,2024-08-31,3
107933,Skin Care,Moisturizer,1,86.9,21,537,2020-07-22,3
107934,Skin Care,Moisturizer,2,31.76,38,349,2020-05-26,8
107935,Body Care and Hygiene,Deodorant,2,28.28,31,847,2021-09-18,1
107936,Skin Care,Sunscreen,1,41.08,10,354,2022-12-21,2
107937,Hair Care,Conditioner,1,18.61,49,563,2021-05-12,8
107938,Body Care and Hygiene,Body Lotion,1,27.16,22,963,2020-05-17,9
107939,Skin Care,Moisturizer,4,28.05,59,173,2020-12-11,8
107940,Body Care and Hygiene,Body Lotion,3,24.17,51,910,2022-10-01,4
107941,Hair Care,Shampoo,4,28.73,14,839,2023-02-10,3
107942,Skin Care,Face Wash,4,44.01,34,467,2022-07-22,2
107943,Hair Care,Hair Oil,1,5.82,15,300,2025-01-16,7
107944,Skin Care,Lip Balm,3,82.87,2,182,2021-03-21,3
107945,Body Care and Hygiene,Deodorant,4,17.39,51,25,2021-03-25,4
107946,Body Care and Hygiene,Hand Sanitizer,1,12.67,55,240,2021-01-12,9
107947,Body Care and Hygiene,Hand Sanitizer,3,24.36,46,510,2024-06-15,3
107948,Oral Care,Mouthwash,1,18.76,45,53,2022-02-22,4
107949,Skin Care,Face Wash,2,23.98,24,574,2020-11-12,7
107950,Body Care and Hygiene,Deodorant,3,8.42,56,174,2023-09-20,3
107951,Hair Care,Hair Oil,4,16.1,55,466,2020-07-04,3
107952,Body Care and Hygiene,Body Lotion,4,25.54,39,679,2021-06-02,1
107953,Skin Care,Sunscreen,1,67.12,8,590,2020-07-06,8
107954,Skin Care,Lip Balm,1,43.96,3,220,2020-03-26,8
107955,Skin Care,Moisturizer,4,37.38,23,979,2020-12-04,10
107956,Oral Care,Toothpaste,3,9.02,31,230,2025-01-01,2
107957,Hair Care,Conditioner,4,38.57,14,366,2022-03-13,4
107958,Oral Care,Mouthwash,1,9.58,19,751,2022-01-30,8
107959,Skin Care,Face Wash,4,39.07,18,712,2022-12-27,8
107960,Hair Care,Hair Oil,4,17.72,41,822,2024-11-28,3
107961,Skin Care,Sunscreen,2,16.86,54,960,2023-03-20,5
107962,Body Care and Hygiene,Deodorant,3,26.88,14,722,2021-03-18,9
107963,Skin Care,Moisturizer,2,25.7,51,464,2023-12-20,5
107964,Skin Care,Face Wash,3,99.27,25,48,2022-03-07,10
107965,Skin Care,Sunscreen,3,53.59,40,141,2020-03-21,8
107966,Skin Care,Face Wash,4,66.55,1,741,2020-03-22,3
107967,Skin Care,Lip Balm,2,59.12,55,515,2023-05-03,5
107968,Hair Care,Shampoo,4,27.5,2,942,2024-01-23,2
107969,Skin Care,Face Wash,2,11.9,34,834,2022-11-29,9
107970,Body Care and Hygiene,Body Lotion,4,15.23,45,889,2021-07-30,7
107971,Skin Care,Face Wash,4,84.12,37,777,2021-09-06,2
107972,Hair Care,Conditioner,4,22.6,59,394,2022-11-10,7
107973,Skin Care,Sunscreen,1,63.5,44,427,2023-06-25,3
107974,Skin Care,Lip Balm,2,71.35,33,39,2021-12-14,6
107975,Body Care and Hygiene,Body Lotion,2,21.78,29,893,2022-01-10,6
107976,Body Care and Hygiene,Deodorant,4,18.44,49,151,2021-07-14,8
107977,Skin Care,Lip Balm,2,99.97,36,561,2024-11-19,2
107978,Skin Care,Face Wash,4,97.07,36,385,2025-01-30,1
107979,Skin Care,Moisturizer,4,95.94,8,460,2023-05-10,8
107980,Hair Care,Conditioner,1,11.12,44,634,2021-01-10,5
107981,Hair Care,Shampoo,2,13.27,42,876,2022-03-03,10
107982,Oral Care,Mouthwash,3,19.1,25,245,2020-09-28,10
107983,Body Care and Hygiene,Deodorant,1,16.1,24,603,2020-07-04,2
107984,Hair Care,Shampoo,2,6.1,14,736,2023-01-25,7
107985,Body Care and Hygiene,Body Lotion,2,17.28,36,668,2022-01-28,9
107986,Oral Care,Mouthwash,3,12.14,45,521,2024-04-05,6
107987,Skin Care,Sunscreen,4,36.52,18,753,2020-12-11,1
107988,Skin Care,Face Wash,4,44.86,16,516,2021-12-16,2
107989,Hair Care,Hair Oil,2,9.06,13,637,2020-12-09,6
107990,Body Care and Hygiene,Body Lotion,3,18.78,22,59,2022-07-07,3
107991,Hair Care,Conditioner,3,7.81,7,469,2021-03-09,4
107992,Skin Care,Moisturizer,4,76.55,38,713,2020-12-01,10
107993,Hair Care,Conditioner,2,26.19,46,268,2023-12-09,5
107994,Hair Care,Hair Oil,2,20.15,25,893,2021-10-19,1
107995,Skin Care,Lip Balm,1,28.33,1,153,2021-07-22,3
107996,Body Care and Hygiene,Body Lotion,2,22.53,7,531,2021-10-24,8
107997,Skin Care,Moisturizer,3,33.71,35,24,2021-01-25,9
107998,Skin Care,Lip Balm,1,47.32,37,507,2024-04-14,8
107999,Body Care and Hygiene,Deodorant,4,24.94,37,361,2024-05-05,5
108000,Oral Care,Mouthwash,1,9.72,26,701,2020-10-13,4
108001,Hair Care,Hair Oil,1,22.19,27,637,2022-08-07,5
108002,Skin Care,Moisturizer,4,81.65,38,352,2022-07-19,2
108003,Skin Care,Face Wash,3,73.83,39,724,2023-11-24,8
108004,Skin Care,Moisturizer,3,89.12,40,705,2022-11-17,1
108005,Hair Care,Shampoo,2,46.9,9,760,2022-01-27,1
108006,Skin Care,Lip Balm,1,48.88,21,291,2023-02-09,4
108007,Hair Care,Conditioner,4,49.53,54,732,2022-07-19,8
108008,Skin Care,Sunscreen,3,17.57,25,32,2024-10-30,3
108009,Hair Care,Shampoo,3,12.61,44,670,2020-02-28,1
108010,Body Care and Hygiene,Deodorant,4,24.45,13,546,2023-07-06,4
108011,Hair Care,Conditioner,2,46.01,13,49,2022-06-23,2
108012,Body Care and Hygiene,Body Lotion,1,19.17,44,933,2023-09-09,2
108013,Skin Care,Sunscreen,2,81.08,50,546,2024-06-11,4
108014,Oral Care,Mouthwash,1,6.54,32,999,2024-03-24,10
108015,Skin Care,Face Wash,2,80.39,20,139,2022-10-17,6
108016,Skin Care,Moisturizer,1,89.52,57,716,2024-08-19,5
108017,Oral Care,Mouthwash,3,19.13,38,284,2025-02-03,1
108018,Hair Care,Shampoo,4,11.51,56,141,2024-12-16,4
108019,Body Care and Hygiene,Body Lotion,3,26.16,7,150,2024-01-31,8
108020,Oral Care,Mouthwash,4,2.1,29,295,2024-01-16,1
108021,Hair Care,Hair Oil,3,32.22,42,704,2020-04-21,8
108022,Hair Care,Hair Oil,4,14.93,45,336,2021-06-25,3
108023,Hair Care,Conditioner,3,39.96,10,9,2020-09-25,7
108024,Body Care and Hygiene,Body Lotion,4,26.24,60,982,2023-02-01,7
108025,Skin Care,Lip Balm,1,46.4,24,849,2020-09-28,7
108026,Skin Care,Moisturizer,3,41.84,57,866,2024-12-22,2
108027,Hair Care,Shampoo,3,35.55,29,226,2024-02-06,6
108028,Oral Care,Mouthwash,3,18.43,12,395,2022-08-11,10
108029,Oral Care,Mouthwash,4,10.34,1,196,2021-02-21,4
108030,Body Care and Hygiene,Hand Sanitizer,4,27.66,38,982,2020-12-05,8
108031,Body Care and Hygiene,Hand Sanitizer,2,11.35,52,782,2024-07-14,3
108032,Hair Care,Hair Oil,4,23.77,43,957,2020-12-16,3
108033,Hair Care,Shampoo,1,5.85,11,601,2020-09-20,7
108034,Body Care and Hygiene,Hand Sanitizer,2,26.51,16,282,2022-08-04,8
108035,Oral Care,Toothpaste,3,19.18,41,376,2023-04-04,5
108036,Oral Care,Mouthwash,4,12.37,46,985,2023-04-27,1
108037,Body Care and Hygiene,Deodorant,1,16.29,58,818,2020-07-22,4
108038,Body Care and Hygiene,Body Lotion,3,20.94,25,13,2024-11-28,3
108039,Skin Care,Lip Balm,1,94.11,10,496,2025-01-21,8
108040,Skin Care,Moisturizer,4,82.38,53,558,2023-11-09,2
108041,Body Care and Hygiene,Deodorant,2,29.6,38,835,2023-03-03,10
108042,Hair Care,Shampoo,4,28.04,13,214,2022-07-31,4
108043,Body Care and Hygiene,Hand Sanitizer,1,29.16,38,519,2023-06-18,8
108044,Hair Care,Conditioner,1,27.96,23,337,2023-11-27,2
108045,Body Care and Hygiene,Hand Sanitizer,3,12.23,19,5,2023-08-30,1
108046,Skin Care,Lip Balm,2,69.65,43,318,2020-10-03,4
108047,Body Care and Hygiene,Deodorant,3,29.04,55,301,2021-12-14,6
108048,Body Care and Hygiene,Deodorant,1,7.31,8,878,2023-01-22,9
108049,Hair Care,Shampoo,4,25.85,45,632,2020-11-19,6
108050,Skin Care,Lip Balm,2,85.89,20,320,2024-07-13,4
108051,Body Care and Hygiene,Deodorant,3,28.27,50,201,2021-12-20,4
108052,Skin Care,Sunscreen,1,70.21,35,63,2020-04-13,6
108053,Body Care and Hygiene,Deodorant,3,20.76,22,290,2023-05-24,3
108054,Oral Care,Toothpaste,1,3.68,44,685,2021-02-11,7
108055,Skin Care,Lip Balm,3,50.79,51,221,2024-09-12,9
108056,Skin Care,Moisturizer,4,51.25,35,597,2022-08-18,9
108057,Body Care and Hygiene,Deodorant,2,17.98,50,446,2024-01-06,4
108058,Body Care and Hygiene,Body Lotion,3,26.65,6,848,2020-04-23,1
108059,Hair Care,Shampoo,1,46.47,59,937,2022-11-05,5
108060,Hair Care,Hair Oil,2,15.0,7,611,2020-10-18,6
108061,Hair Care,Hair Oil,3,15.49,54,395,2023-04-01,7
108062,Skin Care,Moisturizer,1,17.02,7,865,2020-10-23,4
108063,Skin Care,Moisturizer,4,13.22,30,935,2021-03-20,7
108064,Skin Care,Lip Balm,1,58.42,58,608,2020-02-12,4
108065,Body Care and Hygiene,Body Lotion,4,13.2,38,882,2020-02-17,1
108066,Body Care and Hygiene,Body Lotion,1,29.5,21,350,2023-04-28,6
108067,Oral Care,Toothpaste,1,13.55,4,681,2023-08-12,9
108068,Skin Care,Sunscreen,3,21.24,29,493,2025-01-12,1
108069,Skin Care,Face Wash,3,90.61,16,951,2021-03-30,6
108070,Skin Care,Sunscreen,1,38.93,36,183,2023-05-13,8
108071,Skin Care,Lip Balm,4,96.41,22,793,2022-09-21,5
108072,Oral Care,Mouthwash,4,8.32,53,394,2020-03-06,4
108073,Body Care and Hygiene,Deodorant,1,28.38,12,859,2024-11-27,7
108074,Oral Care,Mouthwash,4,8.78,3,188,2024-03-30,9
108075,Body Care and Hygiene,Deodorant,2,23.09,19,487,2021-01-22,5
108076,Skin Care,Sunscreen,4,26.14,31,479,2023-06-28,10
108077,Hair Care,Conditioner,2,19.73,2,670,2020-07-30,5
108078,Body Care and Hygiene,Hand Sanitizer,4,9.42,8,308,2023-09-17,2
108079,Body Care and Hygiene,Hand Sanitizer,4,4.59,4,314,2020-08-25,9
108080,Skin Care,Face Wash,3,92.66,35,775,2024-08-06,1
108081,Body Care and Hygiene,Deodorant,3,15.99,38,311,2023-11-15,4
108082,Hair Care,Conditioner,4,12.86,57,907,2021-04-07,3
108083,Skin Care,Sunscreen,2,60.43,10,148,2021-10-12,5
108084,Body Care and Hygiene,Body Lotion,4,3.74,54,225,2024-07-03,3
108085,Body Care and Hygiene,Body Lotion,2,13.2,36,853,2024-03-15,8
108086,Skin Care,Moisturizer,4,61.0,49,733,2024-11-08,1
108087,Oral Care,Mouthwash,3,19.11,37,892,2020-12-12,9
108088,Skin Care,Moisturizer,1,17.07,39,296,2024-03-02,1
108089,Skin Care,Face Wash,4,67.99,9,891,2023-02-09,2
108090,Body Care and Hygiene,Deodorant,3,9.2,24,781,2021-04-24,2
108091,Body Care and Hygiene,Body Lotion,3,21.23,27,708,2022-03-18,6
108092,Body Care and Hygiene,Hand Sanitizer,3,24.92,36,633,2020-05-30,9
108093,Skin Care,Face Wash,2,58.84,42,199,2021-02-11,4
108094,Skin Care,Moisturizer,4,85.62,10,363,2023-11-04,10
108095,Skin Care,Sunscreen,4,86.21,3,151,2021-04-14,4
108096,Skin Care,Moisturizer,3,100.0,52,811,2020-08-20,3
108097,Oral Care,Toothpaste,2,8.99,30,122,2022-10-27,1
108098,Hair Care,Hair Oil,1,21.04,23,211,2020-06-24,3
108099,Skin Care,Face Wash,4,32.78,44,32,2025-01-05,5
108100,Body Care and Hygiene,Body Lotion,3,29.24,57,53,2022-02-22,4
108101,Oral Care,Toothpaste,1,6.08,60,185,2020-02-23,4
108102,Hair Care,Hair Oil,1,15.55,33,688,2020-11-04,9
108103,Hair Care,Shampoo,2,5.32,53,155,2023-04-27,3
108104,Hair Care,Shampoo,1,7.4,32,967,2023-02-16,9
108105,Body Care and Hygiene,Body Lotion,2,24.59,28,149,2020-11-05,4
108106,Hair Care,Shampoo,3,20.76,35,632,2023-11-07,8
108107,Hair Care,Hair Oil,2,34.61,22,366,2021-12-03,4
108108,Hair Care,Shampoo,2,49.22,9,234,2020-11-19,6
108109,Skin Care,Moisturizer,4,94.96,14,427,2020-04-09,3
108110,Skin Care,Sunscreen,4,54.46,42,720,2024-01-17,3
108111,Body Care and Hygiene,Deodorant,3,26.13,38,891,2021-08-17,5
108112,Hair Care,Hair Oil,1,46.08,40,467,2024-11-29,7
108113,Hair Care,Conditioner,1,37.7,33,208,2022-10-17,6
108114,Skin Care,Moisturizer,3,49.33,55,63,2021-01-20,6
108115,Hair Care,Hair Oil,2,32.33,26,410,2025-01-27,3
108116,Hair Care,Shampoo,3,6.43,49,103,2024-03-14,3
108117,Hair Care,Hair Oil,2,40.77,18,502,2021-11-15,8
108118,Oral Care,Toothpaste,1,17.17,14,412,2024-01-10,4
108119,Oral Care,Mouthwash,4,16.48,28,762,2022-04-14,5
108120,Body Care and Hygiene,Deodorant,2,3.13,55,798,2020-12-31,10
108121,Oral Care,Toothpaste,3,3.79,30,728,2022-03-16,1
108122,Skin Care,Moisturizer,3,52.48,22,696,2021-02-19,7
108123,Oral Care,Toothpaste,1,5.47,25,642,2025-01-21,1
108124,Oral Care,Mouthwash,1,7.53,41,248,2023-02-12,8
108125,Oral Care,Toothpaste,3,3.75,56,621,2022-01-20,8
108126,Body Care and Hygiene,Hand Sanitizer,4,10.14,28,68,2021-10-02,9
108127,Body Care and Hygiene,Hand Sanitizer,1,27.58,6,921,2023-04-01,1
108128,Hair Care,Conditioner,2,16.43,24,583,2020-04-12,6
108129,Body Care and Hygiene,Hand Sanitizer,2,20.13,6,680,2020-01-09,6
108130,Skin Care,Lip Balm,3,86.75,34,851,2024-06-27,1
108131,Body Care and Hygiene,Deodorant,4,12.73,5,895,2023-04-25,2
108132,Oral Care,Toothpaste,1,8.37,13,808,2023-10-09,7
108133,Hair Care,Hair Oil,1,21.2,44,611,2023-10-21,3
108134,Hair Care,Conditioner,2,5.07,7,405,2024-01-23,1
108135,Skin Care,Lip Balm,2,79.5,41,938,2021-08-07,5
108136,Body Care and Hygiene,Deodorant,1,29.54,14,162,2024-07-16,10
108137,Body Care and Hygiene,Hand Sanitizer,3,20.43,45,309,2024-05-17,7
108138,Hair Care,Conditioner,2,20.37,10,242,2022-08-20,4
108139,Oral Care,Mouthwash,4,14.74,32,820,2021-04-06,8
108140,Skin Care,Sunscreen,3,15.96,16,555,2021-03-12,9
108141,Skin Care,Face Wash,3,47.84,33,15,2024-04-20,9
108142,Skin Care,Face Wash,2,22.97,12,266,2021-12-27,5
108143,Skin Care,Moisturizer,3,10.7,31,467,2023-07-24,1
108144,Hair Care,Hair Oil,3,18.66,22,267,2021-03-26,6
108145,Skin Care,Moisturizer,3,88.2,46,724,2020-10-12,2
108146,Hair Care,Shampoo,1,14.66,60,384,2020-03-12,2
108147,Body Care and Hygiene,Hand Sanitizer,3,23.36,32,106,2022-07-24,9
108148,Body Care and Hygiene,Hand Sanitizer,3,20.5,32,600,2020-08-13,2
108149,Hair Care,Hair Oil,1,41.26,34,141,2023-10-06,1
108150,Skin Care,Face Wash,1,63.8,14,100,2024-11-22,4
108151,Skin Care,Face Wash,3,76.04,57,485,2023-04-10,2
108152,Body Care and Hygiene,Deodorant,4,26.79,22,226,2021-04-12,1
108153,Body Care and Hygiene,Body Lotion,2,13.15,59,702,2024-01-28,9
108154,Body Care and Hygiene,Hand Sanitizer,1,27.02,47,700,2024-04-22,2
108155,Skin Care,Face Wash,1,33.52,37,950,2023-08-30,7
108156,Skin Care,Moisturizer,4,18.24,9,819,2021-08-26,8
108157,Skin Care,Lip Balm,3,76.66,43,138,2023-02-03,7
108158,Oral Care,Mouthwash,3,10.18,36,909,2022-01-29,8
108159,Skin Care,Moisturizer,1,45.57,34,723,2020-06-06,1
108160,Hair Care,Hair Oil,4,20.11,23,111,2023-12-02,8
108161,Hair Care,Hair Oil,4,22.56,6,257,2024-03-29,5
108162,Hair Care,Shampoo,3,13.41,57,869,2020-08-29,6
108163,Body Care and Hygiene,Deodorant,2,9.04,46,334,2022-04-13,6
108164,Skin Care,Lip Balm,4,14.0,5,851,2024-03-26,8
108165,Body Care and Hygiene,Hand Sanitizer,2,7.21,33,259,2020-12-20,3
108166,Body Care and Hygiene,Hand Sanitizer,3,17.91,56,252,2021-08-18,8
108167,Skin Care,Lip Balm,4,23.14,50,939,2024-02-06,10
108168,Body Care and Hygiene,Body Lotion,4,27.62,50,242,2023-11-21,8
108169,Body Care and Hygiene,Body Lotion,2,24.57,16,827,2021-03-30,1
108170,Body Care and Hygiene,Deodorant,4,27.26,19,420,2024-09-16,8
108171,Hair Care,Hair Oil,2,15.53,44,77,2021-11-25,7
108172,Oral Care,Toothpaste,3,12.13,7,84,2022-05-09,7
108173,Oral Care,Toothpaste,4,2.77,48,188,2021-08-16,10
108174,Skin Care,Lip Balm,1,59.24,52,709,2022-05-20,1
108175,Body Care and Hygiene,Deodorant,1,28.66,26,531,2024-07-21,5
108176,Skin Care,Face Wash,4,50.38,30,570,2021-01-10,2
108177,Skin Care,Sunscreen,2,69.4,30,251,2021-02-09,4
108178,Hair Care,Hair Oil,3,14.39,60,273,2024-03-05,7
108179,Oral Care,Mouthwash,4,15.15,28,537,2020-07-28,7
108180,Skin Care,Moisturizer,4,65.14,48,497,2021-01-01,3
108181,Hair Care,Hair Oil,2,34.18,12,416,2023-05-08,10
108182,Skin Care,Face Wash,2,77.85,17,214,2021-11-25,7
108183,Oral Care,Toothpaste,3,4.0,26,668,2023-03-05,10
108184,Body Care and Hygiene,Hand Sanitizer,4,21.73,43,539,2021-05-05,6
108185,Skin Care,Lip Balm,1,11.1,27,313,2024-10-11,6
108186,Oral Care,Toothpaste,4,4.81,9,872,2021-01-04,6
108187,Oral Care,Mouthwash,3,18.47,17,458,2022-03-31,6
108188,Body Care and Hygiene,Deodorant,2,9.47,12,310,2023-05-13,5
108189,Hair Care,Conditioner,3,38.04,15,485,2023-06-05,4
108190,Hair Care,Shampoo,2,39.55,16,282,2023-05-23,6
108191,Body Care and Hygiene,Deodorant,2,26.89,33,515,2022-10-20,9
108192,Skin Care,Moisturizer,2,19.04,20,496,2024-03-16,8
108193,Skin Care,Lip Balm,3,53.72,33,9,2021-12-01,8
108194,Hair Care,Hair Oil,2,41.41,60,351,2020-07-28,2
108195,Hair Care,Conditioner,3,16.55,46,950,2021-12-01,6
108196,Hair Care,Shampoo,2,40.63,36,254,2020-08-29,10
108197,Hair Care,Conditioner,3,22.09,21,611,2025-01-08,10
108198,Hair Care,Shampoo,1,33.49,43,176,2024-02-20,2
108199,Body Care and Hygiene,Hand Sanitizer,1,28.68,6,151,2020-08-29,10
108200,Body Care and Hygiene,Body Lotion,3,24.37,28,579,2024-10-31,8
108201,Hair Care,Shampoo,1,20.76,39,792,2024-04-12,5
108202,Hair Care,Hair Oil,3,42.62,52,973,2023-12-17,1
108203,Hair Care,Hair Oil,3,19.68,1,698,2023-10-05,8
108204,Skin Care,Lip Balm,2,43.48,2,721,2022-06-06,5
108205,Skin Care,Moisturizer,3,59.41,53,300,2023-06-02,7
108206,Oral Care,Mouthwash,4,9.76,41,214,2023-06-09,8
108207,Oral Care,Mouthwash,3,15.59,57,27,2024-01-26,7
108208,Skin Care,Sunscreen,4,81.56,48,132,2022-08-25,5
108209,Skin Care,Moisturizer,4,55.68,50,217,2023-04-09,3
108210,Body Care and Hygiene,Hand Sanitizer,2,4.64,14,193,2020-06-07,1
108211,Body Care and Hygiene,Body Lotion,3,27.45,42,233,2022-11-07,4
108212,Body Care and Hygiene,Body Lotion,4,9.49,2,948,2024-11-19,1
108213,Body Care and Hygiene,Body Lotion,1,8.91,48,462,2022-09-05,9
108214,Body Care and Hygiene,Body Lotion,3,14.04,52,281,2021-07-15,4
108215,Skin Care,Sunscreen,4,10.16,22,761,2022-06-12,2
108216,Skin Care,Face Wash,1,80.97,51,463,2021-11-22,2
108217,Hair Care,Conditioner,4,32.11,15,504,2023-07-04,2
108218,Body Care and Hygiene,Hand Sanitizer,2,13.2,53,338,2021-07-24,6
108219,Body Care and Hygiene,Hand Sanitizer,4,22.49,38,620,2020-02-09,2
108220,Skin Care,Face Wash,3,40.94,56,661,2023-11-22,7
108221,Body Care and Hygiene,Body Lotion,4,21.48,11,436,2021-07-12,5
108222,Body Care and Hygiene,Hand Sanitizer,1,9.07,25,202,2023-12-14,9
108223,Hair Care,Shampoo,2,47.75,11,556,2023-02-17,6
108224,Oral Care,Mouthwash,4,6.73,53,816,2021-10-29,4
108225,Hair Care,Shampoo,1,12.87,39,762,2024-10-07,2
108226,Oral Care,Mouthwash,4,19.84,6,593,2022-12-10,2
108227,Body Care and Hygiene,Body Lotion,4,11.15,49,368,2023-09-29,10
108228,Body Care and Hygiene,Body Lotion,1,22.53,17,377,2022-06-11,6
108229,Skin Care,Sunscreen,2,77.39,39,869,2024-12-01,3
108230,Skin Care,Moisturizer,1,16.11,40,315,2021-05-30,3
108231,Body Care and Hygiene,Body Lotion,1,25.57,51,627,2023-02-05,7
108232,Hair Care,Shampoo,2,18.28,29,915,2021-04-06,9
108233,Oral Care,Toothpaste,4,4.41,30,291,2022-07-19,3
108234,Hair Care,Shampoo,1,15.51,44,831,2024-11-28,5
108235,Body Care and Hygiene,Hand Sanitizer,2,11.62,6,305,2025-01-24,8
108236,Skin Care,Face Wash,2,90.36,31,829,2023-06-28,6
108237,Skin Care,Moisturizer,2,81.02,30,860,2024-08-27,9
108238,Skin Care,Face Wash,3,11.15,6,314,2024-02-09,2
108239,Body Care and Hygiene,Deodorant,1,15.57,44,899,2024-01-04,8
108240,Body Care and Hygiene,Hand Sanitizer,3,13.28,37,217,2022-08-10,8
108241,Body Care and Hygiene,Body Lotion,1,5.62,31,835,2022-04-17,6
108242,Hair Care,Hair Oil,2,30.03,23,950,2023-01-07,1
108243,Skin Care,Face Wash,1,23.62,41,809,2021-09-06,5
108244,Hair Care,Hair Oil,3,47.12,56,159,2024-04-04,8
108245,Hair Care,Hair Oil,4,25.33,58,585,2023-10-30,7
108246,Skin Care,Lip Balm,2,74.22,12,177,2020-12-04,7
108247,Oral Care,Mouthwash,2,5.5,45,159,2025-01-27,7
108248,Skin Care,Sunscreen,4,39.61,15,287,2025-01-29,4
108249,Oral Care,Toothpaste,1,6.28,35,32,2022-10-15,2
108250,Body Care and Hygiene,Body Lotion,3,16.37,9,239,2024-04-12,4
108251,Body Care and Hygiene,Body Lotion,4,21.54,46,483,2020-01-29,5
108252,Hair Care,Shampoo,3,19.56,30,44,2023-08-09,8
108253,Skin Care,Lip Balm,2,32.58,38,460,2021-11-21,3
108254,Skin Care,Lip Balm,3,87.31,20,529,2024-11-28,8
108255,Oral Care,Mouthwash,3,17.83,23,176,2023-10-23,10
108256,Body Care and Hygiene,Hand Sanitizer,1,22.66,42,628,2023-08-27,3
108257,Oral Care,Mouthwash,2,5.42,39,114,2024-05-23,8
108258,Body Care and Hygiene,Hand Sanitizer,4,7.66,33,415,2020-08-25,10
108259,Skin Care,Lip Balm,2,75.68,7,964,2023-06-04,2
108260,Body Care and Hygiene,Body Lotion,1,4.54,50,72,2022-11-21,4
108261,Hair Care,Conditioner,4,30.3,43,858,2021-05-10,2
108262,Oral Care,Mouthwash,1,6.39,43,735,2020-07-16,5
108263,Hair Care,Conditioner,2,21.2,55,859,2022-08-17,1
108264,Oral Care,Mouthwash,1,12.62,60,736,2020-08-28,7
108265,Hair Care,Hair Oil,3,32.87,26,828,2023-10-17,3
108266,Hair Care,Hair Oil,4,40.93,5,868,2024-06-15,5
108267,Hair Care,Conditioner,3,38.9,30,779,2020-04-18,1
108268,Hair Care,Shampoo,3,28.6,10,444,2024-08-17,6
108269,Hair Care,Conditioner,2,23.27,28,274,2021-03-28,7
108270,Oral Care,Toothpaste,4,9.49,3,30,2021-08-30,5
108271,Hair Care,Conditioner,1,12.75,44,63,2021-01-26,9
