invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date
108833,Skin Care,Lip Balm,4,20.39,25,836,2025-02-07
108834,Hair Care,Shampoo,4,22.3,1,923,2022-12-16
108835,Hair Care,Conditioner,1,44.75,27,899,2022-03-18
108836,Hair Care,Shampoo,4,34.79,6,31,2024-10-18
108837,Hair Care,Conditioner,4,47.03,31,443,2024-01-22
108838,Hair Care,Shampoo,1,14.85,35,303,2021-11-13
108839,Oral Care,Toothpaste,3,15.51,38,403,2021-04-15
108840,Body Care and Hygiene,Body Lotion,2,17.57,51,863,2020-04-06
108841,Oral Care,Toothpaste,4,8.37,32,526,2022-09-28
108842,Oral Care,Toothpaste,2,5.36,12,699,2022-07-04
108843,Skin Care,Sunscreen,1,95.16,16,166,2020-05-12
108844,Body Care and Hygiene,Body Lotion,4,29.89,42,548,2022-11-03
108845,Oral Care,Toothpaste,3,7.0,11,934,2022-03-16
108846,Oral Care,Mouthwash,3,12.14,41,724,2021-09-16
108847,Body Care and Hygiene,Body Lotion,2,29.61,41,697,2021-11-15
108848,Body Care and Hygiene,Hand Sanitizer,3,25.3,21,855,2024-10-16
108849,Hair Care,Conditioner,2,49.75,14,332,2024-03-01
108850,Skin Care,Lip Balm,3,10.7,10,13,2023-11-30
108851,Oral Care,Mouthwash,3,4.26,32,511,2024-07-22
108852,Skin Care,Moisturizer,3,63.24,51,293,2021-04-17
108853,Oral Care,Mouthwash,4,17.36,28,929,2021-05-30
108854,Skin Care,Moisturizer,1,85.43,29,991,2022-04-29
108855,Skin Care,Lip Balm,3,68.23,24,257,2022-11-30
108856,Skin Care,Moisturizer,1,20.11,45,844,2020-06-05
108857,Skin Care,Face Wash,1,33.36,12,2,2024-11-12
108858,Skin Care,Face Wash,4,96.06,8,937,2021-12-22
108859,Skin Care,Sunscreen,2,18.65,19,858,2023-06-17
108860,Oral Care,Mouthwash,3,4.71,59,313,2020-04-16
108861,Skin Care,Moisturizer,2,14.08,56,643,2024-09-14
108862,Skin Care,Face Wash,1,38.04,5,132,2024-03-01
108863,Skin Care,Face Wash,2,49.59,23,655,2022-05-10
108864,Skin Care,Lip Balm,2,15.17,44,12,2021-07-17
108865,Skin Care,Moisturizer,1,33.64,42,664,2021-12-06
108866,Skin Care,Face Wash,1,26.11,49,188,2024-11-18
108867,Hair Care,Hair Oil,3,41.11,60,302,2024-12-22
108868,Skin Care,Sunscreen,2,39.76,6,32,2020-11-28
108869,Hair Care,Shampoo,2,13.96,60,534,2022-02-11
108870,Skin Care,Moisturizer,1,60.96,25,183,2024-04-10
108871,Body Care and Hygiene,Hand Sanitizer,4,16.55,50,722,2024-06-22
108872,Hair Care,Shampoo,3,43.97,42,821,2021-04-24
108873,Hair Care,Conditioner,3,17.58,29,284,2024-03-10
108874,Skin Care,Lip Balm,1,27.19,50,920,2020-01-20
108875,Skin Care,Face Wash,1,34.43,2,776,2022-07-12
108876,Hair Care,Shampoo,4,44.28,52,37,2022-08-14
108877,Oral Care,Mouthwash,1,8.04,58,464,2021-11-29
108878,Skin Care,Sunscreen,4,88.01,9,17,2021-11-08
108879,Hair Care,Shampoo,1,21.68,38,954,2021-06-03
108880,Hair Care,Shampoo,4,24.81,4,856,2023-03-27
108881,Skin Care,Moisturizer,4,91.11,56,964,2021-05-11
108882,Oral Care,Toothpaste,4,9.4,40,731,2022-11-11
108883,Oral Care,Toothpaste,4,19.16,45,921,2023-02-12
108884,Skin Care,Sunscreen,2,31.58,59,446,2020-01-31
108885,Hair Care,Conditioner,4,8.81,31,980,2021-10-18
108886,Skin Care,Sunscreen,1,18.63,11,40,2025-01-07
108887,Body Care and Hygiene,Hand Sanitizer,3,10.55,40,543,2020-09-08
108888,Hair Care,Hair Oil,4,41.29,14,693,2020-07-17
108889,Oral Care,Mouthwash,2,13.27,34,589,2020-04-29
108890,Body Care and Hygiene,Deodorant,3,6.68,52,797,2022-03-12
108891,Skin Care,Face Wash,4,88.0,26,552,2022-01-13
108892,Hair Care,Conditioner,4,9.45,57,934,2022-10-12
108893,Skin Care,Sunscreen,4,38.43,60,513,2023-05-24
108894,Body Care and Hygiene,Hand Sanitizer,1,13.74,16,430,2022-05-26
108895,Skin Care,Lip Balm,1,84.26,30,405,2024-01-28
108896,Hair Care,Hair Oil,4,9.91,33,737,2021-10-16
108897,Oral Care,Toothpaste,1,19.51,29,46,2024-10-29
108898,Skin Care,Moisturizer,3,45.58,12,886,2024-02-18
108899,Skin Care,Lip Balm,1,43.77,8,184,2021-10-01
108900,Body Care and Hygiene,Hand Sanitizer,3,11.24,26,965,2023-02-11
108901,Hair Care,Hair Oil,4,39.51,41,562,2021-06-21
108902,Oral Care,Toothpaste,3,18.9,48,657,2020-07-27
108903,Oral Care,Mouthwash,4,9.86,24,44,2021-09-21
108904,Body Care and Hygiene,Body Lotion,2,17.11,42,689,2020-01-10
108905,Skin Care,Sunscreen,4,65.03,47,291,2021-11-10
108906,Hair Care,Hair Oil,4,20.56,44,654,2020-09-29
108907,Body Care and Hygiene,Hand Sanitizer,2,3.13,19,546,2020-04-12
108908,Oral Care,Toothpaste,1,12.0,54,441,2024-11-29
108909,Hair Care,Hair Oil,1,41.3,2,850,2022-07-01
108910,Hair Care,Shampoo,2,16.12,27,919,2024-04-05
108911,Oral Care,Toothpaste,3,10.72,50,595,2021-11-30
108912,Oral Care,Toothpaste,1,19.61,47,591,2024-05-28
108913,Hair Care,Shampoo,1,28.85,46,841,2021-04-04
108914,Oral Care,Toothpaste,2,3.85,51,362,2021-07-03
108915,Hair Care,Hair Oil,2,27.83,16,606,2023-09-10
108916,Hair Care,Hair Oil,1,18.5,16,940,2024-04-06
108917,Oral Care,Mouthwash,3,7.11,27,561,2023-09-08
108918,Hair Care,Hair Oil,3,8.11,24,462,2020-08-30
108919,Oral Care,Toothpaste,2,3.16,38,293,2022-01-16
108920,Hair Care,Hair Oil,2,32.6,37,496,2023-04-20
108921,Body Care and Hygiene,Body Lotion,2,28.65,27,340,2022-01-19
108922,Body Care and Hygiene,Body Lotion,4,20.9,52,883,2020-05-16
108923,Skin Care,Moisturizer,2,97.92,19,565,2024-10-06
108924,Hair Care,Conditioner,2,11.04,25,629,2023-04-04
108925,Oral Care,Mouthwash,1,2.03,23,257,2024-11-08
108926,Skin Care,Face Wash,4,40.37,24,564,2023-12-30
108927,Body Care and Hygiene,Deodorant,4,7.77,59,179,2020-07-05
108928,Skin Care,Moisturizer,2,58.2,30,548,2024-05-16
108929,Oral Care,Toothpaste,1,9.72,19,227,2024-12-30
108930,Skin Care,Lip Balm,1,64.36,27,202,2021-12-10
108931,Skin Care,Moisturizer,4,57.82,30,494,2024-12-07
108932,Skin Care,Sunscreen,1,21.12,26,996,2025-01-09
108933,Hair Care,Shampoo,1,44.79,27,742,2022-04-15
108934,Hair Care,Conditioner,4,41.21,48,549,2021-03-13
108935,Body Care and Hygiene,Body Lotion,3,4.72,28,656,2022-11-05
108936,Hair Care,Conditioner,1,40.07,15,655,2020-10-07
108937,Skin Care,Sunscreen,3,91.13,22,559,2023-04-04
108938,Skin Care,Face Wash,4,94.69,54,758,2021-10-14
108939,Body Care and Hygiene,Hand Sanitizer,1,23.93,56,26,2024-04-21
108940,Body Care and Hygiene,Deodorant,2,29.75,6,349,2023-09-28
108941,Skin Care,Lip Balm,1,60.38,49,387,2023-04-21
108942,Oral Care,Toothpaste,1,5.14,49,845,2023-08-24
108943,Skin Care,Sunscreen,3,90.85,35,843,2020-02-02
108944,Skin Care,Moisturizer,2,60.52,16,587,2022-06-21
108945,Skin Care,Face Wash,3,10.35,49,823,2023-07-15
108946,Hair Care,Hair Oil,2,48.16,12,864,2024-08-09
108947,Body Care and Hygiene,Deodorant,1,27.08,28,60,2020-04-08
108948,Skin Care,Face Wash,2,27.96,5,552,2024-11-02
108949,Skin Care,Lip Balm,2,74.02,39,632,2022-05-23
108950,Oral Care,Mouthwash,1,7.76,38,33,2020-12-25
108951,Body Care and Hygiene,Deodorant,3,10.75,46,684,2020-09-09
108952,Hair Care,Hair Oil,3,29.08,46,854,2022-12-01
108953,Hair Care,Conditioner,2,16.28,1,940,2023-03-19
108954,Skin Care,Sunscreen,4,50.11,16,547,2025-01-18
108955,Skin Care,Face Wash,2,13.13,55,39,2025-01-13
108956,Skin Care,Moisturizer,3,72.73,39,375,2025-02-08
108957,Oral Care,Toothpaste,4,18.56,25,514,2020-11-21
108958,Skin Care,Sunscreen,1,47.74,55,325,2021-12-16
108959,Body Care and Hygiene,Hand Sanitizer,4,24.27,36,116,2022-11-25
108960,Hair Care,Conditioner,1,33.14,24,873,2023-12-31
108961,Body Care and Hygiene,Body Lotion,1,24.35,39,332,2024-02-24
108962,Oral Care,Mouthwash,3,17.62,26,575,2023-05-14
108963,Skin Care,Moisturizer,2,55.61,25,691,2022-08-27
108964,Skin Care,Sunscreen,2,28.61,54,512,2022-05-21
108965,Oral Care,Toothpaste,3,8.7,36,168,2020-09-02
108966,Skin Care,Moisturizer,1,89.72,51,970,2021-09-29
108967,Skin Care,Face Wash,4,41.46,42,745,2021-05-07
108968,Skin Care,Lip Balm,2,75.02,58,735,2020-01-25
108969,Hair Care,Shampoo,3,7.4,32,971,2023-05-15
108970,Oral Care,Mouthwash,4,3.82,30,350,2021-03-31
108971,Body Care and Hygiene,Body Lotion,1,18.1,41,252,2024-05-22
108972,Hair Care,Conditioner,1,34.07,13,500,2021-01-24
108973,Hair Care,Conditioner,4,47.56,15,985,2023-09-01
108974,Skin Care,Sunscreen,2,12.48,23,292,2023-11-18
108975,Oral Care,Mouthwash,2,8.51,12,603,2022-07-14
108976,Hair Care,Conditioner,2,38.78,35,661,2024-03-25
108977,Body Care and Hygiene,Deodorant,1,13.69,49,203,2024-10-13
108978,Hair Care,Hair Oil,3,33.4,28,271,2023-06-05
108979,Skin Care,Moisturizer,4,74.39,16,940,2023-05-21
108980,Oral Care,Toothpaste,4,16.23,17,683,2021-11-07
108981,Hair Care,Conditioner,3,14.06,11,911,2023-09-02
108982,Body Care and Hygiene,Deodorant,2,21.6,10,999,2024-04-30
108983,Body Care and Hygiene,Deodorant,2,5.61,49,300,2024-01-11
108984,Skin Care,Face Wash,3,66.96,43,781,2022-09-21
108985,Hair Care,Hair Oil,1,35.54,51,351,2024-04-01
108986,Body Care and Hygiene,Body Lotion,3,6.2,20,557,2024-07-22
108987,Body Care and Hygiene,Deodorant,4,5.34,32,741,2024-07-18
108988,Body Care and Hygiene,Hand Sanitizer,4,5.43,16,437,2020-04-16
108989,Hair Care,Hair Oil,1,10.45,32,705,2022-05-07
108990,Hair Care,Conditioner,1,12.96,60,573,2020-05-01
108991,Skin Care,Sunscreen,1,16.99,33,369,2022-08-21
108992,Oral Care,Toothpaste,4,14.3,18,377,2024-06-05
108993,Skin Care,Moisturizer,1,18.49,3,597,2023-01-21
108994,Oral Care,Toothpaste,3,10.24,29,604,2020-11-23
108995,Skin Care,Face Wash,3,23.78,30,710,2024-10-07
108996,Body Care and Hygiene,Body Lotion,3,14.28,51,571,2023-05-16
108997,Body Care and Hygiene,Hand Sanitizer,4,5.53,53,59,2023-11-06
108998,Hair Care,Hair Oil,2,8.82,20,484,2024-08-30
108999,Oral Care,Toothpaste,4,18.36,48,699,2020-02-18
109000,Hair Care,Conditioner,1,20.82,6,465,2021-04-20
109001,Body Care and Hygiene,Hand Sanitizer,2,28.03,4,884,2022-04-30
109002,Body Care and Hygiene,Deodorant,2,29.44,4,225,2023-08-27
109003,Skin Care,Lip Balm,4,18.51,52,503,2024-01-21
109004,Skin Care,Face Wash,1,16.37,36,251,2024-03-19
109005,Hair Care,Conditioner,3,8.34,59,186,2024-07-29
109006,Body Care and Hygiene,Deodorant,1,23.46,1,229,2022-09-28
109007,Oral Care,Mouthwash,2,2.7,5,288,2021-04-30
109008,Oral Care,Toothpaste,1,12.35,6,361,2024-06-23
109009,Hair Care,Shampoo,1,9.34,35,454,2024-07-02
109010,Oral Care,Mouthwash,1,11.45,43,973,2023-10-24
109011,Hair Care,Shampoo,3,40.76,12,165,2023-08-28
109012,Skin Care,Face Wash,1,35.28,8,346,2024-06-12
109013,Skin Care,Face Wash,2,17.16,16,4,2021-12-22
109014,Body Care and Hygiene,Body Lotion,3,4.46,23,930,2022-08-12
109015,Body Care and Hygiene,Hand Sanitizer,4,22.67,38,826,2021-09-21
109016,Skin Care,Face Wash,1,64.76,22,707,2021-12-02
109017,Hair Care,Shampoo,2,16.05,14,861,2024-12-22
109018,Skin Care,Moisturizer,3,10.15,12,569,2021-01-06
109019,Oral Care,Toothpaste,1,18.06,53,549,2023-04-12
109020,Body Care and Hygiene,Hand Sanitizer,1,22.23,31,177,2022-06-04
109021,Hair Care,Shampoo,1,41.39,11,889,2020-08-06
109022,Hair Care,Hair Oil,1,30.07,44,932,2021-04-14
109023,Body Care and Hygiene,Hand Sanitizer,4,20.35,18,486,2021-06-01
109024,Body Care and Hygiene,Deodorant,1,17.44,7,782,2023-01-12
109025,Hair Care,Hair Oil,4,16.15,21,922,2022-07-19
109026,Oral Care,Toothpaste,1,2.38,55,973,2024-12-01
109027,Body Care and Hygiene,Body Lotion,2,28.57,49,914,2021-02-18
109028,Skin Care,Face Wash,2,47.22,24,994,2024-02-07
109029,Skin Care,Face Wash,2,40.13,58,294,2022-05-08
109030,Body Care and Hygiene,Body Lotion,1,9.2,8,941,2024-06-30
109031,Skin Care,Sunscreen,1,84.35,14,790,2024-12-29
109032,Skin Care,Moisturizer,2,50.33,49,805,2020-09-29
109033,Skin Care,Sunscreen,2,91.9,28,707,2024-05-18
109034,Oral Care,Toothpaste,2,16.06,33,174,2021-11-18
109035,Body Care and Hygiene,Body Lotion,3,10.19,50,482,2022-02-20
109036,Oral Care,Toothpaste,4,18.73,43,453,2024-03-22
109037,Hair Care,Conditioner,4,34.87,6,452,2023-12-19
109038,Oral Care,Toothpaste,1,10.21,49,215,2023-09-20
109039,Body Care and Hygiene,Body Lotion,2,9.99,4,309,2020-06-22
109040,Hair Care,Hair Oil,2,29.26,9,193,2023-07-05
109041,Skin Care,Face Wash,4,32.61,36,668,2024-12-09
109042,Skin Care,Face Wash,1,15.72,26,335,2024-01-12
109043,Skin Care,Sunscreen,4,32.71,2,656,2024-10-13
109044,Skin Care,Moisturizer,2,11.25,23,772,2020-06-09
109045,Oral Care,Mouthwash,4,10.12,45,102,2023-07-23
109046,Hair Care,Conditioner,4,8.85,30,926,2024-01-09
109047,Body Care and Hygiene,Deodorant,3,23.9,56,455,2022-07-16
109048,Oral Care,Toothpaste,2,13.56,39,821,2023-11-07
109049,Skin Care,Sunscreen,4,67.51,60,785,2021-08-13
109050,Skin Care,Sunscreen,1,88.54,53,432,2020-11-28
109051,Oral Care,Toothpaste,1,10.52,13,482,2023-08-14
109052,Hair Care,Hair Oil,3,34.71,52,496,2022-04-22
109053,Body Care and Hygiene,Hand Sanitizer,1,5.11,44,690,2024-12-09
109054,Skin Care,Sunscreen,2,75.12,9,786,2020-01-14
109055,Body Care and Hygiene,Deodorant,1,22.96,32,214,2022-02-01
109056,Hair Care,Conditioner,2,12.87,37,191,2021-09-03
109057,Skin Care,Sunscreen,2,30.31,5,87,2022-04-28
109058,Oral Care,Mouthwash,1,17.81,59,563,2020-05-14
109059,Hair Care,Conditioner,3,7.97,51,359,2020-11-15
109060,Body Care and Hygiene,Deodorant,4,27.51,41,775,2024-11-26
109061,Body Care and Hygiene,Body Lotion,4,12.24,48,907,2023-01-16
109062,Skin Care,Sunscreen,1,96.92,18,95,2022-06-24
109063,Body Care and Hygiene,Deodorant,2,13.6,11,422,2024-11-03
109064,Skin Care,Sunscreen,3,90.74,43,597,2021-08-01
109065,Oral Care,Mouthwash,4,14.5,54,848,2022-10-27
109066,Skin Care,Moisturizer,3,33.15,40,524,2021-05-03
109067,Hair Care,Conditioner,4,17.18,35,974,2022-08-03
109068,Hair Care,Conditioner,1,24.91,60,438,2024-07-09
109069,Skin Care,Moisturizer,4,88.11,9,736,2022-10-18
109070,Hair Care,Conditioner,3,35.43,29,285,2023-08-22
109071,Skin Care,Sunscreen,1,31.13,26,89,2022-11-27
109072,Body Care and Hygiene,Body Lotion,3,13.98,28,741,2021-04-22
109073,Skin Care,Face Wash,1,81.33,18,240,2021-02-01
109074,Hair Care,Shampoo,2,22.98,50,196,2021-09-27
109075,Oral Care,Toothpaste,4,15.28,30,688,2023-06-25
109076,Skin Care,Sunscreen,2,76.51,33,439,2023-03-11
109077,Oral Care,Mouthwash,3,14.59,28,316,2021-04-09
109078,Skin Care,Sunscreen,1,58.93,41,953,2024-02-09
109079,Body Care and Hygiene,Deodorant,2,3.65,39,978,2022-03-23
109080,Skin Care,Moisturizer,2,41.67,58,679,2020-05-10
109081,Skin Care,Face Wash,1,83.18,21,873,2022-01-21
109082,Oral Care,Mouthwash,1,11.38,26,172,2020-02-08
109083,Skin Care,Face Wash,1,56.28,45,836,2022-01-03
109084,Body Care and Hygiene,Hand Sanitizer,1,16.22,14,986,2021-01-16
109085,Body Care and Hygiene,Deodorant,4,3.31,4,274,2025-02-06
109086,Hair Care,Conditioner,3,24.95,52,918,2023-07-25
109087,Body Care and Hygiene,Body Lotion,4,18.79,45,83,2022-11-22
109088,Body Care and Hygiene,Deodorant,1,21.87,45,144,2020-04-20
109089,Hair Care,Hair Oil,1,38.76,51,789,2023-10-13
109090,Hair Care,Shampoo,1,26.23,47,592,2024-08-01
109091,Oral Care,Mouthwash,1,16.49,22,841,2021-03-28
109092,Body Care and Hygiene,Deodorant,3,21.31,25,497,2024-07-14
109093,Hair Care,Conditioner,2,47.83,58,317,2023-02-06
109094,Body Care and Hygiene,Body Lotion,1,25.89,3,737,2022-12-24
109095,Skin Care,Lip Balm,2,69.0,32,171,2020-02-20
109096,Body Care and Hygiene,Deodorant,2,23.99,20,643,2020-05-04
109097,Body Care and Hygiene,Deodorant,1,10.77,19,748,2025-02-14
109098,Body Care and Hygiene,Deodorant,2,20.31,55,570,2024-06-08
109099,Skin Care,Lip Balm,3,75.61,17,368,2020-04-28
109100,Oral Care,Toothpaste,4,13.03,41,270,2021-06-10
109101,Skin Care,Lip Balm,1,73.86,29,326,2021-05-28
109102,Hair Care,Hair Oil,1,14.84,15,644,2022-12-02
109103,Skin Care,Face Wash,4,79.9,7,198,2020-04-09
109104,Skin Care,Moisturizer,1,26.73,38,247,2020-06-21
109105,Oral Care,Mouthwash,4,17.61,47,14,2021-05-31
109106,Body Care and Hygiene,Deodorant,2,21.8,41,134,2021-12-03
109107,Skin Care,Lip Balm,4,88.37,8,780,2020-04-21
109108,Skin Care,Moisturizer,2,65.65,34,771,2021-03-09
109109,Skin Care,Moisturizer,1,95.45,34,829,2023-01-20
109110,Skin Care,Sunscreen,3,91.52,10,421,2024-10-27
109111,Hair Care,Conditioner,2,38.23,49,895,2021-11-12
109112,Skin Care,Moisturizer,4,34.19,27,516,2020-09-24
109113,Oral Care,Toothpaste,4,4.15,20,542,2022-10-26
109114,Skin Care,Lip Balm,1,88.14,49,926,2024-05-14
109115,Body Care and Hygiene,Deodorant,3,4.11,50,150,2022-06-25
109116,Body Care and Hygiene,Body Lotion,3,3.85,3,185,2021-04-02
109117,Body Care and Hygiene,Hand Sanitizer,1,11.78,45,75,2024-02-03
109118,Skin Care,Face Wash,3,58.01,45,461,2023-04-17
109119,Body Care and Hygiene,Body Lotion,2,6.33,18,661,2022-12-04
109120,Skin Care,Sunscreen,4,88.06,38,209,2021-04-19
109121,Oral Care,Mouthwash,2,10.48,24,885,2022-10-17
109122,Oral Care,Toothpaste,3,2.53,3,140,2022-12-17
109123,Oral Care,Mouthwash,3,12.24,43,886,2024-11-24
109124,Body Care and Hygiene,Hand Sanitizer,3,12.13,50,27,2024-06-24
109125,Skin Care,Face Wash,1,80.0,55,401,2023-11-22
109126,Hair Care,Shampoo,2,11.96,17,764,2022-05-05
109127,Hair Care,Shampoo,4,29.64,30,178,2023-10-23
109128,Body Care and Hygiene,Body Lotion,3,18.71,43,706,2022-01-14
109129,Skin Care,Face Wash,1,94.01,13,879,2023-06-28
109130,Body Care and Hygiene,Body Lotion,2,27.26,29,191,2024-12-12
109131,Oral Care,Mouthwash,3,5.65,47,215,2023-07-05
109132,Oral Care,Toothpaste,3,17.03,33,302,2021-10-15
109133,Hair Care,Hair Oil,2,25.32,31,805,2024-11-07
109134,Skin Care,Lip Balm,4,17.76,50,224,2020-08-08
109135,Skin Care,Lip Balm,2,24.48,11,941,2021-05-01
109136,Hair Care,Conditioner,3,28.08,24,685,2023-10-10
109137,Body Care and Hygiene,Body Lotion,1,13.34,40,871,2021-01-12
109138,Skin Care,Face Wash,1,85.1,28,100,2022-02-17
109139,Body Care and Hygiene,Body Lotion,4,16.79,50,391,2020-09-30
109140,Skin Care,Lip Balm,3,49.65,13,627,2025-01-24
109141,Skin Care,Face Wash,2,73.6,16,376,2024-03-26
109142,Hair Care,Hair Oil,2,28.34,44,852,2024-05-27
109143,Body Care and Hygiene,Hand Sanitizer,3,21.19,31,846,2024-07-08
109144,Skin Care,Lip Balm,3,25.34,10,472,2020-04-14
109145,Skin Care,Sunscreen,1,66.41,17,30,2022-01-12
109146,Hair Care,Conditioner,3,16.35,20,570,2021-04-03
109147,Body Care and Hygiene,Hand Sanitizer,4,16.37,4,984,2023-11-05
109148,Body Care and Hygiene,Hand Sanitizer,1,10.39,26,627,2021-08-27
109149,Hair Care,Shampoo,4,18.94,44,538,2022-10-29
109150,Skin Care,Moisturizer,1,82.72,60,634,2021-08-28
109151,Oral Care,Mouthwash,1,19.35,40,460,2023-10-11
109152,Hair Care,Hair Oil,4,13.65,20,774,2024-08-01
109153,Oral Care,Toothpaste,2,6.16,48,353,2020-07-29
109154,Hair Care,Hair Oil,3,41.6,50,791,2023-07-29
109155,Oral Care,Mouthwash,1,4.54,49,780,2021-10-18
109156,Body Care and Hygiene,Hand Sanitizer,3,7.93,8,48,2022-01-08
109157,Skin Care,Sunscreen,4,46.87,59,385,2021-08-16
109158,Skin Care,Moisturizer,4,90.02,29,395,2024-04-05
109159,Skin Care,Face Wash,1,31.3,51,249,2020-08-13
109160,Skin Care,Sunscreen,1,59.32,50,972,2020-10-29
109161,Oral Care,Mouthwash,3,12.38,32,310,2024-11-03
109162,Hair Care,Hair Oil,4,16.61,11,311,2023-04-23
109163,Hair Care,Hair Oil,1,43.91,38,262,2023-12-14
109164,Body Care and Hygiene,Deodorant,2,26.51,50,649,2022-12-12
109165,Body Care and Hygiene,Body Lotion,2,16.61,32,743,2020-05-15
109166,Skin Care,Sunscreen,3,44.76,3,771,2022-01-20
109167,Hair Care,Hair Oil,4,34.4,26,263,2023-06-18
109168,Skin Care,Lip Balm,4,15.63,6,526,2021-05-20
109169,Oral Care,Mouthwash,4,6.31,47,638,2022-04-30
109170,Oral Care,Mouthwash,2,18.19,16,589,2020-06-12
109171,Skin Care,Moisturizer,3,95.0,51,4,2020-05-01
109172,Oral Care,Toothpaste,1,11.16,56,594,2023-07-09
109173,Skin Care,Face Wash,3,55.72,3,210,2020-09-05
109174,Body Care and Hygiene,Deodorant,4,29.6,36,705,2020-06-12
109175,Hair Care,Shampoo,3,42.26,40,872,2023-03-20
109176,Oral Care,Mouthwash,1,16.79,1,122,2023-08-16
109177,Hair Care,Shampoo,4,38.08,3,576,2022-06-15
109178,Skin Care,Lip Balm,3,52.35,30,556,2020-01-16
109179,Body Care and Hygiene,Hand Sanitizer,4,5.75,15,652,2020-11-28
109180,Body Care and Hygiene,Hand Sanitizer,1,15.28,53,731,2024-01-20
109181,Hair Care,Shampoo,1,23.82,16,730,2024-08-02
109182,Skin Care,Moisturizer,1,42.27,28,130,2021-09-16
109183,Hair Care,Shampoo,4,43.87,15,516,2023-02-27
109184,Skin Care,Moisturizer,2,32.92,15,508,2020-08-25
109185,Oral Care,Toothpaste,1,4.24,57,664,2022-04-30
109186,Hair Care,Conditioner,1,34.92,33,976,2020-06-25
109187,Hair Care,Hair Oil,4,38.37,14,641,2024-04-18
109188,Skin Care,Sunscreen,2,96.97,48,103,2020-02-17
109189,Hair Care,Shampoo,1,42.23,43,51,2023-07-18
109190,Oral Care,Mouthwash,3,15.24,26,194,2023-10-29
109191,Oral Care,Toothpaste,1,9.84,29,631,2024-05-18
109192,Oral Care,Mouthwash,1,12.12,29,240,2022-03-26
109193,Skin Care,Face Wash,2,66.76,26,202,2022-10-05
109194,Hair Care,Conditioner,3,27.64,16,175,2022-06-20
109195,Skin Care,Sunscreen,1,80.48,43,243,2023-02-12
109196,Hair Care,Shampoo,3,45.69,15,774,2022-10-31
109197,Hair Care,Hair Oil,4,44.57,47,11,2021-06-09
109198,Body Care and Hygiene,Body Lotion,1,5.43,49,799,2020-01-09
109199,Hair Care,Hair Oil,4,11.28,51,46,2020-01-22
109200,Hair Care,Conditioner,2,25.47,43,893,2021-12-11
109201,Body Care and Hygiene,Deodorant,2,6.21,39,781,2021-04-26
109202,Skin Care,Sunscreen,1,79.49,44,466,2021-12-03
109203,Hair Care,Hair Oil,1,8.75,53,179,2022-05-28
109204,Hair Care,Conditioner,4,6.46,27,485,2021-12-16
109205,Body Care and Hygiene,Hand Sanitizer,2,17.66,60,993,2024-04-23
109206,Oral Care,Toothpaste,4,7.38,7,630,2024-06-22
109207,Skin Care,Sunscreen,3,72.23,39,704,2022-08-24
109208,Oral Care,Mouthwash,3,13.52,33,118,2021-02-28
109209,Body Care and Hygiene,Deodorant,3,9.11,50,900,2020-08-10
109210,Skin Care,Face Wash,3,88.88,20,471,2023-11-16
109211,Body Care and Hygiene,Body Lotion,4,17.92,48,981,2023-09-25
109212,Hair Care,Shampoo,3,22.98,39,417,2020-06-14
109213,Hair Care,Conditioner,3,45.08,50,670,2024-04-08
109214,Hair Care,Hair Oil,2,10.52,29,137,2020-11-06
109215,Hair Care,Conditioner,4,45.8,52,225,2021-05-03
109216,Skin Care,Face Wash,3,18.06,6,733,2024-07-12
109217,Hair Care,Hair Oil,3,32.09,40,816,2021-04-21
109218,Skin Care,Sunscreen,3,94.83,60,787,2021-03-27
109219,Body Care and Hygiene,Hand Sanitizer,1,4.56,23,417,2020-01-16
109220,Hair Care,Hair Oil,3,46.69,22,730,2021-06-10
109221,Hair Care,Shampoo,2,25.78,44,427,2022-09-02
109222,Skin Care,Face Wash,2,96.56,54,695,2023-08-29
109223,Hair Care,Shampoo,1,33.58,57,70,2021-06-01
109224,Oral Care,Toothpaste,3,3.59,49,765,2021-09-05
109225,Skin Care,Moisturizer,4,55.66,40,617,2020-03-17
109226,Hair Care,Shampoo,2,5.83,54,622,2023-09-29
109227,Skin Care,Lip Balm,2,44.46,51,256,2024-05-22
109228,Hair Care,Conditioner,2,36.51,51,128,2021-12-13
109229,Skin Care,Lip Balm,2,19.92,58,68,2022-02-12
